246.54670,61.74330
246.94664,61.39797
247.34659,61.11686
247.74653,60.83575
248.14648,60.55470
248.54643,60.27580
248.94637,60.08070
249.34632,59.88707
249.74626,59.69343
250.14621,59.49982
250.54616,59.36848
250.94610,59.29871
251.34605,59.22894
251.74599,59.15919
252.14594,59.08959
252.54589,59.13965
252.94583,59.18954
253.34578,59.23947
253.74572,59.28941
254.14567,59.42329
254.54562,59.63975
254.94556,59.85620
255.34551,60.07267
255.74545,60.28891
256.14540,60.78597
256.54535,61.28244
256.94529,61.77894
257.34524,62.27548
257.74518,62.81411
258.14513,63.39439
258.54508,63.97467
258.94502,64.55495
259.34497,65.13077
259.74491,65.77247
260.14486,66.40927
260.54481,67.04607
260.94475,67.68291
261.34470,68.48376
261.74464,69.44421
262.14459,70.40472
262.54454,71.36522
262.94448,72.33338
263.34443,73.85124
263.74437,75.36913
264.14432,76.88705
264.54427,78.40498
264.94421,80.47420
265.34416,83.05621
265.74410,85.63821
266.14405,88.22027
266.54400,90.82210
266.94394,94.39303
267.34389,97.96400
267.74383,101.53497
268.14378,105.10596
268.54373,109.03547
268.94367,113.28369
269.34362,117.53191
269.74356,121.78017
270.14351,126.06114
270.54346,131.15207
270.94340,136.24304
271.34335,141.33405
271.74329,146.42502
272.14324,151.92764
272.54319,157.76950
272.94313,163.61139
273.34308,169.45332
273.74302,175.33139
274.14297,181.86209
274.54292,188.39279
274.94286,194.92345
275.34281,201.45419
275.74275,207.01401
276.14270,211.82462
276.54265,216.63527
276.94259,221.44595
277.34254,225.85593
277.74248,225.41766
278.14243,224.97942
278.54238,224.54117
278.94232,224.10294
279.34227,220.76089
279.74221,215.40715
280.14216,210.05344
280.54211,204.69968
280.94205,198.82820
281.34200,188.30386
281.74194,177.77951
282.14189,167.25519
282.54184,156.73090
282.94178,148.42477
283.34173,141.51003
283.74167,134.59528
284.14162,127.68054
284.54157,120.88299
284.94151,114.85965
285.34146,108.83633
285.74140,102.81300
286.14135,96.78974
286.54129,92.29970
286.94124,88.64137
287.34119,84.98306
287.74113,81.32478
288.14108,77.72983
288.54102,74.46677
288.94097,71.20377
289.34092,67.94079
289.74086,64.67780
290.14081,62.09246
290.54075,59.83028
290.94070,57.56809
291.34065,55.30594
291.74059,53.22672
292.14054,51.89545
292.54048,50.56421
292.94043,49.23299
293.34038,47.90178
293.74032,46.93177
294.14027,46.10335
294.54021,45.27494
294.94016,44.44655
295.34011,43.67298
295.74005,43.07503
296.14000,42.47707
296.53994,41.87914
296.93989,41.28124
297.33984,40.65656
297.73978,40.02341
298.13973,39.39030
298.53967,38.75718
298.93962,38.13275
299.33957,37.53077
299.73951,36.92878
300.13946,36.32682
300.53940,35.72489
300.93935,35.24471
301.33930,34.79434
301.73924,34.34399
302.13919,33.89365
302.53913,33.53476
302.93908,33.36327
303.33903,33.19180
303.73897,33.02033
304.13892,32.84890
304.53886,32.79745
304.93881,32.76680
305.33876,32.73618
305.73870,32.70560
306.13865,32.73589
306.53859,32.86588
306.93854,32.99591
307.33849,33.12593
307.73843,33.25599
